GEOID20,C_TOT15,C_NHS15,C_AIA15,C_ASN15,C_BLK15,C_NHP15,C_WHT15,C_AIW15,C_ASW15,C_BLW15,C_AIB15,C_2OM15,C_HSP15,CVAP_TOT15,CVAP_NHS15,CVAP_AIA15,CVAP_ASN15,CVAP_BLK15,CVAP_NHP15,CVAP_WHT15,CVAP_AIW15,CVAP_ASW15,CVAP_BLW15,CVAP_AIB15,CVAP_2OM15,CVAP_HSP15
150010212034013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034016,3,2,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0
150010212034017,43,34,0,2,0,0,21,2,0,0,0,14,9,34,29,0,2,0,0,22,1,0,0,0,6,5
150010212034018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034019,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,3
150010212034020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034021,2,1,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0
150010212034022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034026,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
150010212034027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034031,19,16,0,0,0,0,12,0,0,0,0,6,0,15,14,0,0,0,0,13,0,0,0,0,1,0
150010212034032,4,4,0,0,0,0,3,0,0,0,0,1,0,4,4,0,0,0,0,3,0,0,0,0,1,0
150010212034033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034036,3,3,0,0,0,0,2,0,0,0,0,1,1,3,2,0,0,0,0,2,0,0,0,0,1,1
150010212034037,11,9,0,0,0,0,5,0,0,0,0,4,2,9,8,0,1,0,0,6,0,0,0,0,2,1
150010212034038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034047,9,6,0,0,0,1,0,0,0,0,0,4,4,5,5,0,0,0,1,0,0,0,0,0,3,0
150010212034048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034049,54,45,0,6,0,1,10,2,0,0,0,28,4,36,32,0,5,0,2,10,0,0,0,0,9,3
150010212034050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034051,33,35,0,15,0,1,6,0,5,0,0,11,0,26,27,0,11,0,1,6,0,7,0,0,6,0
150010212034052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034053,2,1,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0
150010212034054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034065,2,1,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,1,0
150010212034066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212034069,21,18,0,1,0,2,2,0,0,0,0,12,0,15,14,0,1,0,1,2,0,0,0,0,6,0
150010212041000,78,77,0,49,0,1,6,0,0,0,0,23,2,55,55,0,43,0,1,7,0,0,0,0,8,1
150010212041001,119,113,0,57,0,4,22,0,2,0,0,28,5,92,89,0,51,0,2,21,0,3,0,0,13,2
150010212041002,88,82,0,57,0,3,9,0,2,0,0,17,4,63,62,0,50,0,2,9,0,3,0,0,5,1
150010212041003,54,47,0,33,0,2,4,0,0,0,0,6,5,42,39,0,29,0,1,5,0,0,0,0,3,1
150010212041004,89,91,0,103,0,1,1,0,5,0,0,12,2,66,67,0,80,0,1,1,0,5,0,0,4,1
150010212041005,25,26,0,13,0,1,1,0,2,0,0,9,0,21,22,0,14,0,0,1,0,3,0,0,5,0
150010212041006,43,40,0,27,5,1,5,0,0,0,0,9,2,32,33,0,20,0,1,5,0,0,0,0,6,0
150010212041007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041008,5,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1
150010212041009,66,63,0,19,0,3,7,0,2,0,0,20,3,52,51,0,19,0,2,7,0,2,0,0,12,1
150010212041010,5,3,0,2,0,0,1,0,2,0,0,1,1,6,3,0,2,0,0,1,0,2,0,0,1,1
150010212041011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041026,11,11,0,0,5,1,1,0,0,0,0,4,0,9,9,0,0,10,1,1,0,0,0,0,2,0
150010212041027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041029,36,38,0,8,0,2,11,0,0,0,0,11,0,28,29,0,9,0,0,11,0,0,0,0,6,0
150010212041030,31,32,0,27,0,0,1,0,4,0,0,9,0,19,19,0,19,0,0,1,0,0,0,0,3,0
150010212041031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212041036,2,2,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0
150010212042000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212042001,10,9,0,0,0,0,8,0,0,0,0,1,1,10,8,0,0,0,0,8,0,0,1,0,0,1
150010212042002,13,12,0,1,0,0,11,0,0,0,0,0,1,12,11,0,1,0,0,10,0,0,1,0,0,1
150010212042003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212042004,5,5,0,1,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0
150010212042005,7,7,0,0,0,2,5,0,0,0,0,0,0,7,6,0,0,0,1,5,0,0,0,0,0,0
150010212042006,38,35,0,1,0,9,26,1,0,0,0,1,1,34,33,0,0,0,4,26,2,0,1,0,1,1
150010212042007,8,8,0,2,0,0,3,0,0,0,0,2,0,6,6,0,2,0,0,3,0,0,0,0,1,1
150010212042008,10,10,0,0,0,3,8,0,0,0,0,0,0,9,9,0,0,0,2,8,0,0,1,0,0,0
150010212042009,6,7,0,0,0,0,7,0,0,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0
150010212042010,8,5,0,0,0,0,4,0,0,0,0,1,1,6,5,0,0,0,0,4,0,0,0,0,1,1
150010212042011,2,3,0,0,0,0,3,0,0,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,0,0
150010212042012,3,3,0,0,0,1,3,0,0,0,0,0,0,3,3,0,0,0,1,3,0,0,0,0,0,0
150010212042013,4,4,0,2,0,0,1,0,0,0,0,1,0,2,2,0,1,0,0,1,0,0,0,0,0,0
150010212042014,7,7,0,1,0,0,6,0,0,0,0,0,0,6,6,0,0,0,0,5,0,0,0,0,0,0
150010212042015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212042016,7,8,0,1,0,0,5,0,0,0,0,1,0,6,7,0,1,0,0,4,0,0,0,0,1,0
150010212042017,9,9,0,0,0,4,7,0,0,0,0,0,0,9,8,0,0,0,1,7,0,0,0,0,0,0
150010212042018,8,8,0,0,0,3,7,0,0,0,0,0,0,8,8,0,0,0,1,7,0,0,0,0,0,0
150010212042019,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
150010212042020,8,8,0,0,0,0,6,0,1,0,0,1,0,6,7,0,0,0,0,6,0,1,0,0,1,0
150010212042021,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
150010212042022,12,13,0,1,0,0,5,0,0,0,0,4,0,7,7,0,1,0,0,5,0,0,0,0,1,0
150010212042023,2,3,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,0
150010212042024,6,6,0,1,0,1,4,0,0,0,0,0,0,6,5,0,1,0,1,3,0,0,0,0,0,0
150010212042025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212042026,4,4,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0
150010212042027,12,13,0,0,0,3,8,0,0,0,0,1,0,11,12,0,0,0,1,8,0,0,1,0,1,0
150010212042028,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
150010212042029,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1
150010212042030,9,8,0,1,0,0,5,0,0,0,0,1,1,6,5,0,1,0,0,3,0,0,0,0,1,1
150010212042031,6,6,0,0,0,4,3,0,0,0,0,0,0,4,4,0,0,0,1,3,0,0,0,0,0,0
150010212042032,9,9,0,1,0,0,8,0,0,0,0,0,0,9,9,0,1,0,0,8,0,0,0,0,0,0
150010212042033,6,6,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0
150010212042034,3,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0
150010212042035,4,4,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0
150010212042036,4,4,0,0,0,0,2,3,0,0,0,1,0,4,4,0,0,0,0,2,4,0,0,0,1,0
150010212042037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212042038,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
150010212042039,2,2,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,1,0
150010212042040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212042041,11,12,0,0,0,0,12,0,0,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0
150010212042042,3,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0
150010212042043,2,3,0,0,0,1,2,0,0,0,0,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0
150010212042044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212042045,4,4,0,0,0,1,2,0,0,0,0,1,0,4,4,0,0,0,1,3,0,0,0,0,1,0
150010212042046,2,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0
150010212042047,3,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0
150010212042048,6,6,0,3,0,4,0,0,0,0,0,0,0,4,4,0,2,0,1,0,0,0,0,0,0,0
150010212042049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212042050,2,2,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0
150010212042051,2,2,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0
150010212042052,6,7,0,1,0,0,5,0,0,0,0,0,0,6,7,0,2,0,0,5,0,0,0,0,0,0
150010212042053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212042054,4,4,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0
150010212042055,2,2,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0
150010212042056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212042057,9,10,0,0,0,0,3,2,0,0,0,4,0,5,5,0,0,0,0,2,0,0,0,0,1,0
150010212042058,4,4,0,0,0,1,3,0,0,0,0,0,0,4,4,0,0,0,1,3,0,0,0,0,0,0
150010212042059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212042060,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
150010212042061,3,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0
150010212042062,2,2,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0
150010212042063,4,4,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0
150010212042064,2,2,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0
150010212042065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212042066,2,2,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0
150010212042067,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
150010212042068,2,2,0,1,0,1,1,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0
150010212042069,2,2,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0
150010212042070,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
150010212042071,3,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0
150010212042072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212042073,3,2,0,0,0,0,2,0,0,0,0,0,1,3,2,0,0,0,0,2,0,0,0,0,0,1
150010212042074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212042075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212042076,2,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0
150010212042077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212042078,2,2,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0
150010212042079,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
150010212042080,6,2,0,0,0,0,2,0,0,0,0,0,1,4,2,0,0,0,0,2,0,0,0,0,0,1
150010212042081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212042082,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
150010212042083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212042084,2,2,0,1,0,1,1,0,0,0,0,0,0,2,2,0,1,0,1,1,0,0,0,0,0,0
150010212042085,2,2,0,1,0,0,2,0,0,0,0,0,0,2,2,0,1,0,0,2,0,0,0,0,0,0
150010212043000,5,3,0,1,0,0,2,0,0,0,0,1,1,4,3,0,1,0,0,2,0,0,0,0,1,1
150010212043001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212043002,6,7,9,2,0,1,2,0,0,0,0,1,0,6,7,9,2,0,1,2,0,0,0,0,1,0
150010212043003,37,32,0,3,0,5,20,0,1,0,0,3,2,33,32,0,3,0,3,20,0,1,1,0,3,1
150010212043004,7,8,0,0,0,0,6,2,0,0,0,1,0,7,8,0,0,0,0,6,2,0,0,0,1,0
150010212043005,40,42,0,8,0,5,11,2,1,0,0,10,0,30,31,0,8,0,2,11,2,0,1,0,6,0
150010212043006,17,14,0,2,0,0,8,2,1,0,0,2,1,15,13,0,2,0,0,8,2,1,0,0,2,1
150010212043007,18,13,0,1,0,0,9,0,0,0,0,1,2,10,8,0,1,0,0,6,0,0,0,0,1,1
150010212043008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212043009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212043010,12,13,0,1,0,4,9,0,0,0,0,0,0,12,12,0,1,0,2,9,0,0,0,0,0,0
150010212043011,55,46,0,9,0,11,3,2,0,0,0,12,4,33,33,0,5,0,5,4,2,0,0,0,7,1
150010212043012,3,3,0,0,0,0,1,0,0,0,0,1,0,3,3,0,0,0,0,1,0,0,0,0,1,0
150010212043013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212043014,24,24,0,15,0,2,2,0,0,0,0,3,1,23,22,0,15,0,1,2,0,0,0,0,2,1
150010212043015,12,11,0,8,0,0,0,0,0,0,0,4,1,8,8,0,6,0,0,0,0,0,0,0,2,0
150010212043016,5,5,0,2,0,0,1,0,1,0,0,2,0,4,4,0,1,0,0,1,0,1,0,0,1,0
150010212043017,3,3,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0
150010212043018,7,8,0,2,0,5,1,0,0,0,0,0,0,7,7,0,2,0,3,1,0,0,0,0,1,0
150010212043019,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
150010212043020,20,21,0,7,0,0,11,0,1,0,0,2,0,18,18,0,7,0,0,10,0,0,1,0,1,0
150010212043021,8,9,0,3,0,1,2,0,0,0,0,1,0,7,7,0,3,0,1,2,0,0,0,0,1,0
150010212043022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212043023,109,108,9,12,0,3,77,8,1,0,0,8,2,95,94,9,11,0,2,71,9,1,2,0,6,2
150010212043024,11,12,0,0,0,0,10,0,1,0,0,1,0,11,12,0,0,0,0,10,0,1,0,0,1,0
150010212043025,10,11,0,0,0,1,10,0,0,0,0,0,0,11,11,0,0,0,1,10,0,0,0,0,0,0
150010212043026,5,3,0,0,0,0,2,0,0,0,0,1,0,3,3,0,0,0,0,1,0,0,0,0,1,0
150010212043027,14,10,0,0,0,0,8,0,1,0,0,1,2,12,10,0,0,0,0,8,0,1,0,0,1,1
150010212043028,10,8,0,1,0,0,3,2,0,0,0,2,1,6,6,0,1,0,0,3,2,0,0,0,1,0
150010212043029,15,12,0,1,0,0,11,0,0,0,0,0,1,13,12,0,1,0,0,11,0,0,0,0,0,1
150010212043030,6,6,0,0,0,1,2,0,0,0,0,1,0,4,4,0,0,0,1,2,0,0,0,0,1,0
150010212043031,27,25,0,2,0,0,13,0,0,0,0,6,1,19,18,0,2,0,0,12,0,1,1,0,3,1
150010212043032,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
150010212043033,9,9,0,1,0,0,7,1,0,0,0,1,0,9,9,0,1,0,0,7,2,0,0,0,1,0
150010212043034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212043035,19,20,0,5,9,0,10,0,0,0,0,0,0,17,17,0,5,11,0,8,0,0,1,0,0,0
150010212043036,14,14,0,1,0,1,10,0,0,0,0,1,0,11,10,0,1,0,1,8,0,0,0,0,1,0
150010212043037,79,78,9,7,2,10,42,0,0,0,0,11,2,65,63,9,7,3,3,40,0,1,1,0,7,2
150010212043038,3,3,0,1,0,0,2,0,0,0,0,0,0,3,3,0,1,0,0,2,0,1,0,0,1,0
150010212043039,4,4,0,1,0,3,2,0,0,0,0,0,0,3,3,0,1,0,1,1,0,0,0,0,0,0
150010212043040,25,20,9,3,0,3,10,1,0,0,0,2,2,19,16,9,2,0,1,10,0,0,1,0,1,2
150010212043041,3,3,0,0,0,1,2,0,0,0,0,0,0,3,3,0,0,0,1,2,0,0,0,0,0,0
150010212043042,6,6,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0
150010212043043,116,118,0,6,0,11,91,1,0,0,0,7,2,103,103,0,6,0,3,85,2,1,2,0,6,2
150010212043044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212043045,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
150010212043046,14,15,0,4,0,4,8,0,0,0,0,0,0,11,12,0,1,0,2,8,0,0,0,0,0,0
150010212043047,10,10,0,1,0,5,6,0,0,0,0,0,0,9,8,0,1,0,1,6,0,0,0,0,0,0
150010212043048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212043049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212043050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212043051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212043052,21,22,0,0,0,0,8,1,0,0,0,7,0,13,13,0,0,0,0,8,2,0,0,0,3,0
150010212043053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212043054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010212043055,2,2,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0
150010212043056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
